HitCorrect,age,comments,description,discr_checkbox,discr_comments,endTime,enjoyment,experiment_id,img_file,img_id,languages,mistake_checkbox,mistake_comments,page_context,page_title,q1_sliderval,q1_type,q2_sliderval,q2_type,q3_sliderval,q3_type,q4_sliderval,q4_type,q5_sliderval,q5_type,rt_article_read_seconds,rt_qs_noimage_seconds,rt_qs_wimage_seconds,rt_trial,section_title,startDate,startTime,timeSpent,trial_number,caption,submission_id,section_context
1,47,,Worldcon 75 in Helsinki 2017 107,FALSE,,1679415694577,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/e/ed/Worldcon_75_in_Helsinki_2017_107.jpg,8.jpg,English,FALSE,,"Josuke Higashikata is a character from the manga and anime JoJo's Bizarre Adventure. He is the main character of the fourth part of the manga and anime Diamond is Unbreakable, where is revealed he is the bastard son of Joseph Joestar, who cheated on his wife with a young Japanese woman, Tomoko Higashikata. Because of this, he is the uncle of Jotaro Kujo, from Part 3, Stardust Crusaders. Josuke is a young, but tall Japanese student with a golden heart, living in the fictional Japanese town of Morioh. During the series he fight several enemies with the help of Jotaro and befriends Koichi Hirose and Okuyasu Nijimura. His stand is called Crazy Diamond, a tribute to the Pink Floyd's song. It has the ability to heal wounds and restore objects. However it can't heal Josuke's own wounds.",Josuke Higashikata,"['1', '1']",no_irrelevant,"['1', '1']",reconstructive,"['1', '1']",all_relevant,"['5', '3']",image_fit,"['1', '1']",overall,19.129,73.271,50.334,142.734,,Tue Mar 21 2023 12:12:50 GMT-0400 (Eastern Daylight Time),1679415170476,8.735016666666670,1,Cosplay of Josuke Higashikata (left) and Okuyasu Nijimura (right),-NR3ySFTKXF5NSvDlTh0,
1,47,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679415694577,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '4']",no_irrelevant,"['1', '1']",reconstructive,"['5', '3']",all_relevant,"['2', '4']",image_fit,"['3', '3']",overall,21.549,49.56,35.827,106.936,,Tue Mar 21 2023 12:12:50 GMT-0400 (Eastern Daylight Time),1679415170476,8.735016666666670,2,Sculptures are often placed at the center of public parks.,-NR3ySFTKXF5NSvDlTh0,
1,47,,"Isabelle Boulay, March 2008",FALSE,,1679415694577,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/6/67/Isabelle_Boulay.jpg,26.jpg,English,FALSE,,"Isabelle Boulay, CQ is a French Canadian singer.",Isabelle Boulay,"['5', '5']",no_irrelevant,"['3', '3']",reconstructive,"['3', '4']",all_relevant,"['5', '5']",image_fit,"['3', '3']",overall,6.337,21.183,27.042,54.562,,Tue Mar 21 2023 12:12:50 GMT-0400 (Eastern Daylight Time),1679415170476,8.735016666666670,3,"Isabelle Boulay, March 2008",-NR3ySFTKXF5NSvDlTh0,"Isabelle Boulay, CQ (born 6 July 1972) is a French Canadian singer."
1,47,,An image of the Kamyanets-Podilskyi fortress,FALSE,,1679415694577,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/b/b3/Kamianets-Podilskyi_Castle_old.jpg,10.jpg,English,FALSE,,List of all Shevchenko National Prize laureates ordered by year of reception including the Soviet period.,List of Shevchenko National Prize laureates,"['1', '5']",no_irrelevant,"['1', '1']",reconstructive,"['2', '2']",all_relevant,"['1', '1']",image_fit,"['2', '2']",overall,11.716,31.539,23.384,66.639,1960s,Tue Mar 21 2023 12:12:50 GMT-0400 (Eastern Daylight Time),1679415170476,8.735016666666670,4,,-NR3ySFTKXF5NSvDlTh0,"1962
1963
1964
1965
1966
1967
1968
1969"
1,47,,Eva Kjer Hansen,FALSE,,1679415694577,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/5/53/20181204_Eva_Kjer_Hansen_Granshindermote_Folketinget_Greater_Copenhagen_OresundDirekt_0041_%2845332844785%29_%28cropped%29.jpg,25.jpg,English,FALSE,,The Danish Ministry of Social Affairs was re-created in 2010 as a split of the Social Welfare ministry created after the 2007 Folketing elections. The split moved the section that had to do with the Ministry of the Interior off into the Ministry of the Interior and Health. The current minister is Astrid Krag.,Ministry of Social Affairs (Denmark),"['2', '3']",no_irrelevant,"['1', '1']",reconstructive,"['3', '3']",all_relevant,"['1', '1']",image_fit,"['2', '3']",overall,19.103,26.096,19.22,64.419,List of ministers,Tue Mar 21 2023 12:12:50 GMT-0400 (Eastern Daylight Time),1679415170476,8.735016666666670,5,,-NR3ySFTKXF5NSvDlTh0,
,,I hope I was helpful,"Large group of people, seen from above",FALSE,,1679415738025,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/92/14-08-10-wikimania-gruppenfoto-01.jpg,5.jpg,English,FALSE,,"Organizations which are independent of government involvement are known as non-governmental organizations or NGOs or non-government organizations. NGOs are a subgroup of organizations founded by citizens, which include clubs and associations which provide services to its members and others. They are usually nonprofit organizations. Many NGOs are active in humanitarianism or the social sciences. Surveys indicate that NGOs have a high degree of public trust, which can make them a useful proxy for the concerns of society and stakeholders. However, NGOs can also be lobby groups for corporations, such as the World Economic Forum. According to NGO.org, ""[an NGO is] any non-profit, voluntary citizens' group which is organized on a local, national or international level ... Task-oriented and driven by people with a common interest, NGOs perform a variety of service and humanitarian functions, bring citizen concerns to Governments, advocate and monitor policies and encourage political participa ...",Non-governmental organization,"['5', '5']",reconstructive,"['2', '2']",image_fit,"['5', '5']",no_irrelevant,"['4', '5']",all_relevant,"['4', '5']",overall,97.09,59.032,68.351,224.473,,Tue Mar 21 2023 12:08:08 GMT-0400 (Eastern Daylight Time),1679414888790,14.153916666666700,1,"Group photo at Wikimania 2014 London. Wikimania is the official annual conference of the Wikimedia Foundation, an American non-profit and charitable organization headquartered in San Francisco[2] and known for participating in the Wikimedia movement. It owns the Internet domain names of most movement projects, and hosts sites such as Wikipedia.",-NR3yc1t-2YnOg1p2jHf,
,,I hope I was helpful,Wayne County Courthouse in Fairfield,FALSE,,1679415738025,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/04/Wayne_County_Courthouse_in_Fairfield.jpg,17.jpg,English,FALSE,,"Wayne County is a county located in the U.S. state of Illinois. According to the 2010 census, it had a population of 16,760. Its county seat is Fairfield. It is located in the southern portion of Illinois known locally as ""Little Egypt"".","Wayne County, Illinois","['5', '5']",reconstructive,"['5', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",overall,29.977,34.026,38.28,102.283,,Tue Mar 21 2023 12:08:08 GMT-0400 (Eastern Daylight Time),1679414888790,14.153916666666700,2,Wayne County Courthouse in Fairfield,-NR3yc1t-2YnOg1p2jHf,
,,I hope I was helpful,Kishi's group iododesilylation method,FALSE,,1679415738025,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/aa/Kishi%27s_group_iododesilylation_method.jpg,14.jpg,English,FALSE,,"In organic chemistry, a vinyl iodide functional group is an alkene with one or more iodide substituents. Vinyl iodides are versatile molecules that serve as important building blocks and precursors in organic synthesis. They are commonly used in carbon-carbon forming reactions in transition-metal catalyzed cross-coupling reactions, such as Stille reaction, Heck reaction, Sonogashira coupling, and Suzuki coupling. Synthesis of well-defined geometry or complexity vinyl iodide is important in stereoselective synthesis of natural products and drugs.",Vinyl iodide functional group,"['1', '1']",reconstructive,"['1', '1']",image_fit,"['1', '1']",no_irrelevant,"['1', '1']",all_relevant,"['1', '1']",overall,96.39,64.599,29.917,190.906,Iododesilylation,Tue Mar 21 2023 12:08:08 GMT-0400 (Eastern Daylight Time),1679414888790,14.153916666666700,3,,-NR3yc1t-2YnOg1p2jHf,"Iododesilylation is a substitution reaction of silyl group for iodide. The advantages of iododesilylation are that it avoids toxic tin reagent and intermediate vinyl silyl are stable, nontoxic and easily handled and stored. Vinyl silyl can be made from terminal alkyne or other methods.
The Kishi's group reported a mild preparation of vinyl iodide from vinyl silyl using NIS in mixture of acetonitrile and chloroacetonitrile. They observed retention of olefin geometry in some vinyl silyl substrates while inversion in others. They reasoned that the R group's size had an effect on the geometry of the olefin. If the R group is small, the solvent acetonitrile can participate in the reaction leading to inversion of the olefin's geometry. If the R group is big, the solvent is unable to participate, leading to retention of olefin's geometry
Zakarian's group then decided to run the reaction in HFIP, which gave high retention of olefin geometry. They reasoned that HFIP is a low nucleophilicity sol ..."
,,I hope I was helpful,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679415738025,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '5']",reconstructive,"['5', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",overall,54.193,42.285,24.5,120.978,,Tue Mar 21 2023 12:08:08 GMT-0400 (Eastern Daylight Time),1679414888790,14.153916666666700,4,Sculptures are often placed at the center of public parks.,-NR3yc1t-2YnOg1p2jHf,
,,I hope I was helpful,Covington Plantation House,FALSE,,1679415738025,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/a6/Covington_Plantation_House.jpg,15.jpg,English,FALSE,,"This list includes properties and districts listed on the National Register of Historic Places in Richmond County, North Carolina. Click the ""Map of all coordinates"" link to the right to view a Google map of all properties and districts with latitude and longitude coordinates in the table below.","National Register of Historic Places listings in Richmond County, North Carolina","['5', '5']",reconstructive,"['5', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",overall,30.609,24.05,29.167,83.826,Current listings,Tue Mar 21 2023 12:08:08 GMT-0400 (Eastern Daylight Time),1679414888790,14.153916666666700,5,,-NR3yc1t-2YnOg1p2jHf,
1,28,,The Château of Rochetaillée-sur-Saône,FALSE,,1679415772349,1,pilot-study-experiment.json,http://upload.wikimedia.org/wikipedia/commons/5/52/Ch%C3%A2teau_de_Rochetaill%C3%A9e-sur-Sa%C3%B4ne_2.JPG,24.jpg,"Portuguese , English ",FALSE,,Rochetaillée-sur-Saône is a commune in the Metropolis of Lyon in Auvergne-Rhône-Alpes region in eastern France.,Rochetaillée-sur-Saône,"['5', '5']",no_irrelevant,"['1', '2']",all_relevant,"['2', '2']",reconstructive,"['1', '1']",image_fit,"['1', '1']",overall,15.821,43.201,61.15,120.172,,Tue Mar 21 2023 12:13:16 GMT-0400 (EDT),1679415196997,9.5892,1,The Château of Rochetaillée-sur-Saône,-NR3ykMtX9d_eFRmmafG,
1,28,,"Street clock and (at right) post office. The legend on the clock says ""Live better electrically."" The post office is listed on the National Register of Historic Places.",FALSE,,1679415772349,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/21/Okanogan%2C_WA_-_street_clock_and_post_office.jpg,7.jpg,"Portuguese , English ",FALSE,,"Okanogan is a city in Okanogan County, Washington, United States. The population was 2,552 at the 2010 census, within the Greater Omak Area. It is the seat of Okanogan County.
It has a small commuter airfield, Okanogan Legion Airport – with one paved runway of 2,533 ft in length.","Okanogan, Washington","['2', '3']",no_irrelevant,"['3', '3']",all_relevant,"['4', '4']",reconstructive,"['2', '2']",image_fit,"['3', '4']",overall,19.144,59.368,52.346,130.858,Sister city,Tue Mar 21 2023 12:13:16 GMT-0400 (EDT),1679415196997,9.5892,2,,-NR3ykMtX9d_eFRmmafG,"Okanogan has one Sister City, according to the Washington State Lt. Governor's list of Washington Sister Cities:
 Keremeos, British Columbia, Canada"
1,28,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679415772349,1,pilot-study-experiment.json,,640px-parc_agen.jpg,"Portuguese , English ",FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['4', '4']",no_irrelevant,"['3', '2']",all_relevant,"['3', '3']",reconstructive,"['2', '2']",image_fit,"['2', '2']",overall,31.086,46.262,25.233,102.581,,Tue Mar 21 2023 12:13:16 GMT-0400 (EDT),1679415196997,9.5892,3,Sculptures are often placed at the center of public parks.,-NR3ykMtX9d_eFRmmafG,
